partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
6423,30,Cruzeiro,12.0,5.0,0.55,516.0,0.82,9.0,2,0,1,4
6424,30,Parana,7.0,2.0,0.31,317.0,0.75,17.0,1,1,1,4
6424,30,Flamengo,11.0,6.0,0.69,699.0,0.88,13.0,0,0,2,1
6425,30,Internacional,14.0,9.0,0.48,387.0,0.82,14.0,1,0,2,5
6425,30,Santos,8.0,3.0,0.52,418.0,0.78,15.0,3,0,2,7
6405,28,Ceara,7.0,3.0,0.38,346.0,0.78,18.0,3,0,1,1
6405,28,Cruzeiro,18.0,6.0,0.62,552.0,0.87,7.0,1,0,2,10
6426,31,Vitoria,15.0,3.0,0.61,483.0,0.87,8.0,1,0,0,4
6426,31,Sao Paulo,14.0,6.0,0.39,315.0,0.77,24.0,2,1,0,6
6427,31,Vasco,16.0,7.0,0.49,372.0,0.81,17.0,3,0,1,6
6427,31,Internacional,10.0,3.0,0.51,391.0,0.81,20.0,5,1,2,4
6428,31,Santos,24.0,10.0,0.7,531.0,0.86,15.0,2,0,2,12
6428,31,Fluminense,8.0,1.0,0.3,240.0,0.65,17.0,3,0,1,2
6429,31,Sport,8.0,4.0,0.31,293.0,0.71,16.0,2,0,0,0
6429,31,Gremio,17.0,4.0,0.69,617.0,0.86,10.0,2,0,0,10
6431,31,Chapecoense,10.0,5.0,0.4,317.0,0.76,12.0,3,0,1,4
6431,31,America-MG,8.0,2.0,0.6,486.0,0.8,24.0,4,0,1,4
6432,31,Palmeiras,8.0,3.0,0.29,210.0,0.61,17.0,5,0,2,4
6432,31,Flamengo,22.0,4.0,0.71,496.0,0.82,19.0,2,0,0,15
6430,31,Bahia,11.0,2.0,0.45,363.0,0.77,15.0,3,0,0,5
6430,31,Corinthians,14.0,3.0,0.55,429.0,0.8,11.0,3,0,2,5
6434,31,Botafogo-RJ,9.0,4.0,0.3,242.0,0.73,30.0,5,0,1,2
6434,31,Athletico-PR,16.0,7.0,0.7,565.0,0.87,19.0,2,0,1,5
6433,31,Cruzeiro,13.0,5.0,0.61,600.0,0.88,13.0,0,0,3,9
6433,31,Parana,5.0,3.3636363636363638,0.39,400.0,0.85,18.0,2,0,1,0
6435,31,Ceara,11.0,5.0,0.37,288.0,0.75,13.0,2,0,2,3
6435,31,Atletico-MG,14.0,3.0,0.63,494.0,0.87,21.0,4,0,3,6
6436,32,Fluminense,23.0,5.0,0.67,534.0,0.85,14.0,2,1,1,9
6436,32,Vasco,10.0,4.0,0.33,273.0,0.72,12.0,3,0,2,2
6437,32,Gremio,13.0,7.0,0.44,398.0,0.77,12.0,1,0,4,3
6437,32,Atletico-MG,17.0,2.0,0.56,484.0,0.83,12.0,4,0,0,8
6438,32,Palmeiras,11.0,5.0,0.39,309.0,0.77,26.0,3,0,0,3
6438,32,Santos,6.0,5.0,0.61,473.0,0.86,23.0,4,1,0,5
6442,32,Corinthians,9.0,5.0,0.61,439.0,0.79,19.0,2,0,1,3
6442,32,Botafogo-RJ,18.0,6.0,0.39,288.0,0.74,25.0,1,0,0,5
6439,32,America-MG,16.0,5.0,0.55,506.0,0.83,18.0,3,0,0,8
6439,32,Cruzeiro,10.0,3.0,0.45,439.0,0.81,8.0,1,0,1,2
6441,32,Sao Paulo,7.0,3.0,0.37,290.0,0.71,17.0,2,0,1,8
6441,32,Flamengo,20.0,8.0,0.63,470.0,0.8,13.0,1,0,0,7
6440,32,Parana,5.0,1.0,0.45,316.0,0.72,19.0,3,0,0,2
6440,32,Vitoria,14.0,4.0,0.55,368.0,0.75,19.0,4,1,2,5
6443,32,Internacional,12.0,5.0,0.63,512.0,0.84,9.0,2,0,1,11
6443,32,Athletico-PR,9.0,4.0,0.37,318.0,0.78,20.0,3,0,1,5
6444,32,Chapecoense,8.0,2.0,0.4,279.0,0.71,22.0,1,0,5,3
6444,32,Bahia,15.0,6.0,0.6,410.0,0.79,15.0,1,0,1,5
6445,32,Sport,9.0,4.0,0.52,427.0,0.75,13.0,3,0,1,8
6445,32,Ceara,13.0,2.0,0.48,419.0,0.78,16.0,3,0,1,3
6446,33,America-MG,17.0,1.0,0.65,508.0,0.83,10.0,2,1,8,13
6446,33,Parana,8.0,2.0,0.35,277.0,0.66,10.0,1,1,1,6
6447,33,Corinthians,15.0,5.0,0.47,346.0,0.75,10.0,0,1,1,7
6447,33,Sao Paulo,10.0,2.0,0.53,397.0,0.81,18.0,3,0,4,2
6448,33,Botafogo-RJ,13.0,4.0,0.34,258.0,0.68,30.0,4,0,4,4
6448,33,Flamengo,13.0,4.0,0.66,501.0,0.81,16.0,6,0,2,3
6449,33,Athletico-PR,10.0,3.0,0.44,445.0,0.82,17.0,4,0,0,4
6449,33,Cruzeiro,12.0,3.0,0.56,550.0,0.86,14.0,7,0,1,3
6450,33,Vitoria,8.0,3.0,0.51,332.0,0.72,18.0,3,0,3,4
6450,33,Bahia,16.0,2.0,0.49,326.0,0.7,25.0,4,0,3,5
6452,33,Atletico-MG,18.0,8.0,0.56,430.0,0.78,22.0,3,0,0,6
6452,33,Palmeiras,7.0,3.0,0.44,346.0,0.73,14.0,2,0,4,4
6453,33,Gremio,19.0,4.0,0.71,611.0,0.89,12.0,2,0,1,7
6453,33,Vasco,6.0,2.0,0.29,256.0,0.71,17.0,4,0,0,2
6451,33,Internacional,5.0,4.0,0.6,515.0,0.84,15.0,5,0,1,5
6451,33,Ceara,21.0,5.0,0.4,330.0,0.82,11.0,2,0,2,6
6454,33,Fluminense,16.0,7.0,0.61,542.0,0.84,18.0,0,0,3,4
6454,33,Sport,3.0,3.5943396226415096,0.39,345.0,0.72,16.0,2,0,2,5
6455,33,Santos,19.0,2.0,0.64,447.0,0.78,15.0,2,0,3,5
6455,33,Chapecoense,7.0,3.0,0.36,262.0,0.61,24.0,1,0,4,4
6456,34,Vasco,15.0,8.0,0.45,396.0,0.83,13.0,1,0,0,5
6456,34,Athletico-PR,17.0,5.0,0.55,461.0,0.83,9.0,0,0,4,7
6457,34,Ceara,7.0,3.0,0.38,341.0,0.78,15.0,3,0,1,0
6457,34,Bahia,23.0,11.0,0.62,539.0,0.85,11.0,2,0,0,10
6458,34,Parana,5.0,1.0,0.24,212.0,0.66,19.0,3,2,0,0
6458,34,Atletico-MG,11.0,4.0,0.76,672.0,0.9,14.0,3,0,2,5
6459,34,Sport,14.0,2.0,0.55,392.0,0.74,21.0,4,0,2,7
6459,34,Vitoria,14.0,6.0,0.45,312.0,0.74,17.0,4,0,3,8
6460,34,Fluminense,5.0,2.0,0.53,354.0,0.8,24.0,4,1,3,4
6460,34,Palmeiras,18.0,7.0,0.47,318.0,0.76,20.0,6,0,2,6
6461,34,Corinthians,14.0,5.0,0.53,513.0,0.87,6.0,1,1,1,10
6461,34,Cruzeiro,13.0,5.0,0.47,458.0,0.84,13.0,2,0,1,6
6462,34,Botafogo-RJ,10.0,4.0,0.49,364.0,0.71,14.0,2,0,1,5
6462,34,Chapecoense,18.0,4.0,0.51,349.0,0.72,12.0,1,0,1,10
6463,34,Flamengo,20.0,4.0,0.56,440.0,0.84,22.0,3,0,0,8
6463,34,Santos,11.0,4.0,0.44,359.0,0.8,18.0,5,0,0,2
6464,34,Gremio,6.0,2.0,0.41,359.0,0.76,13.0,2,0,0,3
6464,34,Sao Paulo,15.0,5.0,0.59,489.0,0.82,14.0,1,0,2,2
6465,34,America-MG,10.0,2.0,0.54,458.0,0.85,20.0,2,0,2,4
6465,34,Internacional,12.0,5.0,0.46,409.0,0.83,19.0,1,0,2,7
6466,35,Corinthians,12.0,2.0,0.43,339.0,0.71,22.0,2,0,3,5
6466,35,Vasco,16.0,3.0,0.57,442.0,0.74,14.0,2,0,1,9
6467,35,Athletico-PR,17.0,6.0,0.48,410.0,0.84,23.0,3,0,4,4
6467,35,Vitoria,11.0,2.0,0.52,427.0,0.87,15.0,2,1,0,3
6468,35,Bahia,8.0,2.0,0.51,386.0,0.79,24.0,3,0,2,4
6468,35,Atletico-MG,12.0,4.0,0.49,376.0,0.75,16.0,2,1,3,10
6469,35,Palmeiras,22.0,7.0,0.66,493.0,0.8,8.0,2,0,5,11
6469,35,Parana,9.0,3.0,0.34,266.0,0.62,22.0,4,0,0,4
6470,35,America-MG,16.0,7.0,0.48,420.0,0.8,20.0,6,0,1,4
6470,35,Santos,8.0,3.0,0.52,444.0,0.83,14.0,1,0,2,6
6471,35,Flamengo,13.0,5.0,0.41,321.0,0.71,13.0,0,1,0,8
6471,35,Sport,13.0,2.0,0.59,438.0,0.81,9.0,1,0,3,6
6472,35,Internacional,5.0,1.0,0.6,472.0,0.83,18.0,3,2,3,9
6472,35,Botafogo-RJ,12.0,4.0,0.4,333.0,0.74,13.0,2,0,1,1
6473,35,Sao Paulo,8.0,3.0,0.51,441.0,0.79,14.0,2,0,4,3
6473,35,Cruzeiro,7.0,4.112676056338028,0.49,427.0,0.79,17.0,2,0,3,1
6474,35,Chapecoense,10.0,3.0,0.35,285.0,0.75,21.0,2,0,0,2
6474,35,Gremio,16.0,11.0,0.65,544.0,0.88,12.0,2,0,3,4
6475,35,Fluminense,14.0,2.0,0.58,415.0,0.8,16.0,4,0,5,2
6475,35,Ceara,13.0,4.0,0.42,293.0,0.68,24.0,3,0,1,4
6476,36,Atletico-MG,12.0,2.0,0.45,422.0,0.75,17.0,2,0,0,4
6476,36,Internacional,15.0,3.0,0.55,485.0,0.76,10.0,1,0,2,11
6477,36,Botafogo-RJ,16.0,3.0,0.48,419.0,0.84,16.0,2,0,1,5
6477,36,Santos,19.0,6.0,0.52,437.0,0.85,19.0,2,0,0,9
6478,36,Corinthians,10.0,1.0,0.51,444.0,0.82,14.0,4,0,0,5
6478,36,Athletico-PR,18.0,7.0,0.49,428.0,0.82,18.0,2,0,1,8
6480,36,Gremio,16.0,4.0,0.57,527.0,0.85,14.0,3,0,0,4
6480,36,Flamengo,18.0,7.0,0.43,387.0,0.82,17.0,2,0,0,9
6481,36,Vitoria,16.0,1.0,0.46,409.0,0.88,15.0,1,0,4,8
6481,36,Cruzeiro,13.0,7.0,0.54,470.0,0.86,18.0,2,0,2,6
6479,36,Palmeiras,24.0,9.0,0.48,339.0,0.78,13.0,0,0,3,9
6479,36,America-MG,1.0,1.0,0.52,370.0,0.76,20.0,6,0,0,2
6482,36,Vasco,8.0,2.0,0.35,246.0,0.73,19.0,2,0,1,3
6482,36,Sao Paulo,10.0,2.0,0.65,445.0,0.84,22.0,4,0,2,7
6485,36,Sport,13.0,6.0,0.64,502.0,0.78,13.0,1,0,1,6
6485,36,Chapecoense,18.0,8.0,0.36,283.0,0.69,22.0,2,0,1,7
6483,36,Ceara,17.0,6.0,0.59,450.0,0.8,17.0,2,0,2,7
6483,36,Parana,5.0,3.3636363636363638,0.41,302.0,0.74,12.0,1,0,1,6
6484,36,Bahia,13.0,7.0,0.56,478.0,0.81,23.0,2,0,1,3
6484,36,Fluminense,6.0,1.0,0.44,390.0,0.77,9.0,1,0,2,1
6486,37,Santos,21.0,9.0,0.41,354.0,0.78,19.0,4,1,0,9
6486,37,Atletico-MG,16.0,4.0,0.59,508.0,0.87,15.0,1,0,0,8
6488,37,Flamengo,9.0,5.0,0.44,429.0,0.79,9.0,3,0,0,6
6488,37,Cruzeiro,24.0,7.0,0.56,540.0,0.87,10.0,6,0,0,8
6487,37,Athletico-PR,17.0,3.0,0.65,530.0,0.88,19.0,3,0,5,10
6487,37,Ceara,13.0,5.0,0.35,285.0,0.72,18.0,4,0,2,4
6489,37,Vitoria,13.0,3.0,0.39,347.0,0.81,15.0,2,0,0,7
6489,37,Gremio,19.0,7.0,0.61,544.0,0.85,20.0,4,0,1,9
6490,37,Palmeiras,9.0,3.0,0.51,387.0,0.78,18.0,5,0,2,14
6490,37,Vasco,9.0,3.0,0.49,394.0,0.78,17.0,4,1,0,5
6491,37,Internacional,22.0,3.0,0.63,477.0,0.81,12.0,3,0,1,8
6491,37,Fluminense,10.0,3.0,0.37,291.0,0.73,17.0,1,1,1,4
6492,37,America-MG,10.0,3.0,0.47,382.0,0.74,19.0,2,0,3,1
6492,37,Bahia,15.0,3.0,0.53,407.0,0.79,21.0,1,1,2,4
6493,37,Chapecoense,14.0,2.0,0.32,276.0,0.65,13.0,1,0,1,4
6493,37,Corinthians,12.0,1.0,0.68,581.0,0.84,13.0,2,0,0,9
6494,37,Botafogo-RJ,14.0,5.0,0.57,475.0,0.84,13.0,1,0,4,5
6494,37,Parana,10.0,4.0,0.43,359.0,0.77,16.0,3,0,2,4
6495,37,Sao Paulo,18.0,7.0,0.69,514.0,0.85,14.0,2,0,7,7
6495,37,Sport,8.0,3.0,0.31,237.0,0.63,21.0,3,1,1,5
6496,38,Flamengo,16.0,5.0,0.55,445.0,0.83,17.0,3,1,1,6
6496,38,Athletico-PR,11.0,3.0,0.45,386.0,0.81,17.0,1,1,0,1
6497,38,Botafogo-RJ,10.0,1.0,0.52,397.0,0.8,17.0,3,0,2,10
6497,38,Atletico-MG,13.0,4.0,0.48,379.0,0.79,15.0,4,0,0,5
6500,38,Bahia,13.0,4.436241610738255,0.46,341.0,0.71,18.0,4,0,0,7
6500,38,Cruzeiro,17.0,3.0,0.54,394.0,0.78,15.0,1,0,3,8
6502,38,Parana,16.0,4.0,0.42,339.0,0.74,14.0,1,1,2,5
6502,38,Internacional,8.0,1.0,0.58,458.0,0.78,15.0,2,0,3,6
6505,38,Palmeiras,25.0,8.0,0.59,457.0,0.86,11.0,2,0,3,10
6505,38,Vitoria,16.0,3.0,0.41,334.0,0.81,6.0,2,0,0,2
6498,38,Ceara,13.0,1.0,0.56,485.0,0.81,17.0,2,1,1,6
6498,38,Vasco,8.0,1.0,0.44,390.0,0.79,11.0,2,0,4,3
6499,38,Gremio,10.0,3.0,0.53,560.0,0.87,11.0,2,0,1,7
6499,38,Corinthians,3.0,1.0,0.47,507.0,0.85,15.0,4,0,0,5
6501,38,Sport,8.0,3.0,0.49,420.0,0.83,21.0,3,0,5,1
6501,38,Santos,12.0,3.0,0.51,443.0,0.82,21.0,1,0,0,1
6503,38,Fluminense,11.0,4.0,0.42,300.0,0.67,15.0,5,0,3,4
6503,38,America-MG,22.0,6.0,0.58,400.0,0.77,19.0,2,0,0,8
6504,38,Sao Paulo,7.0,1.0,0.54,432.0,0.79,23.0,3,0,3,1
6504,38,Chapecoense,10.0,1.0,0.46,354.0,0.71,11.0,0,0,2,5
6506,1,Sao Paulo,7.0,4.0,0.28,269.0,0.75,23.0,0,0,2,3
6506,1,Botafogo-RJ,11.0,2.0,0.72,702.0,0.89,7.0,4,0,1,2
6507,1,Atletico-MG,11.0,3.0,0.6,549.0,0.86,12.0,0,0,0,4
6507,1,Avai,6.0,1.0,0.4,362.0,0.79,18.0,1,0,1,4
6508,1,Chapecoense,12.0,7.0,0.43,392.0,0.77,15.0,1,0,0,3
6508,1,Internacional,20.0,7.0,0.57,511.0,0.81,11.0,1,0,2,5
6509,1,Flamengo,17.0,5.0,0.58,526.0,0.85,13.0,4,0,0,6
6509,1,Cruzeiro,2.0,1.0,0.42,396.0,0.79,17.0,4,1,1,2
6510,1,Santos,8.0,5.0,0.35,335.0,0.71,18.0,4,1,1,2
6510,1,Gremio,26.0,11.0,0.65,607.0,0.82,12.0,3,0,2,12
6513,1,CSA,6.0,1.0,0.45,416.0,0.81,4.0,0,1,1,6
6513,1,Ceara,16.0,8.0,0.55,497.0,0.87,15.0,0,0,2,3
6511,1,Bahia,15.0,6.0,0.43,351.0,0.75,17.0,1,0,1,4
6511,1,Corinthians,9.0,3.0,0.57,474.0,0.78,5.0,4,0,0,4
6512,1,Vasco,14.0,5.0,0.43,389.0,0.85,19.0,1,0,1,0
6512,1,Athletico-PR,20.0,11.0,0.57,510.0,0.87,15.0,1,0,2,4
6514,1,Palmeiras,18.0,9.0,0.53,379.0,0.79,12.0,1,0,3,6
6514,1,Fortaleza,8.0,5.0,0.47,349.0,0.79,16.0,2,0,1,1
6515,1,Goias,8.0,2.0,0.28,235.0,0.7,9.0,1,0,0,5
6515,1,Fluminense,15.0,3.0,0.72,598.0,0.9,14.0,4,0,1,5
6517,2,CSA,11.2,3.3823529411764706,0.3957142857142857,342.48571428571427,0.7768571428571429,15.314285714285715,0,0,0,0
6517,2,Palmeiras,14.952127659574469,5.255434782608695,0.5115957446808511,418.4308510638298,0.8086702127659574,15.297872340425531,0,0,0,0
6516,2,Flamengo,11.0,5.0,0.55,513.0,0.81,9.0,2,0,3,5
6516,2,Internacional,17.0,7.0,0.45,431.0,0.81,8.0,3,0,1,4
6518,2,Corinthians,12.0,4.0,0.52,424.0,0.81,14.0,2,0,1,7
6518,2,Chapecoense,10.0,1.0,0.48,403.0,0.78,10.0,1,0,1,2
6519,2,Cruzeiro,11.0,4.0,0.59,614.0,0.88,10.0,1,0,1,2
6519,2,Ceara,14.0,4.0,0.41,426.0,0.81,12.0,0,0,2,3
6520,2,Avai,13.0,3.0,0.43,375.0,0.73,15.0,4,0,0,11
6520,2,Gremio,4.0,2.0,0.57,504.0,0.79,17.0,3,0,0,4
6521,2,Sao Paulo,14.0,5.0,0.53,433.0,0.86,12.0,2,1,1,10
6521,2,Goias,13.0,2.0,0.47,380.0,0.82,15.0,3,0,0,5
6522,2,Vasco,21.0,4.0,0.51,461.0,0.83,12.0,0,0,0,8
6522,2,Atletico-MG,14.0,4.0,0.49,466.0,0.82,9.0,0,0,1,4
6523,2,Fortaleza,18.0,5.0,0.36,291.0,0.8,12.0,3,0,1,2
6523,2,Athletico-PR,10.0,4.0,0.64,507.0,0.89,19.0,3,0,0,7
6524,2,Santos,22.0,10.0,0.42,377.0,0.81,25.0,3,0,1,6
6524,2,Fluminense,10.0,4.0,0.58,517.0,0.85,14.0,2,0,3,1
6525,2,Bahia,19.0,4.0,0.47,421.0,0.79,15.0,0,0,4,6
6525,2,Botafogo-RJ,9.0,5.0,0.53,482.0,0.8,11.0,3,0,0,3
6527,3,Palmeiras,13.0,5.0,0.34,255.0,0.72,15.0,2,0,0,4
6527,3,Internacional,10.0,2.0,0.66,477.0,0.82,18.0,5,0,0,5
6526,3,Corinthians,11.0,2.0,0.54,411.0,0.84,8.0,1,0,0,2
6526,3,Vasco,13.0,4.0,0.46,342.0,0.8,21.0,2,0,0,8
6528,3,Atletico-MG,15.0,6.0,0.54,531.0,0.87,7.0,1,0,1,4
6528,3,Ceara,9.0,3.0,0.46,450.0,0.84,12.0,0,0,1,6
6529,3,Chapecoense,16.0,5.0,0.51,384.0,0.85,16.0,1,0,1,8
6529,3,Athletico-PR,17.0,6.0,0.49,399.0,0.85,17.0,3,0,2,3
6531,3,Fortaleza,14.0,3.0,0.43,406.0,0.87,16.0,2,0,1,4
6531,3,Botafogo-RJ,9.0,4.0,0.57,539.0,0.89,10.0,0,0,0,7
6532,3,CSA,10.0,3.0,0.28,250.0,0.66,11.0,1,0,1,2
6532,3,Santos,17.0,7.0,0.72,632.0,0.85,13.0,4,0,1,12
6533,3,Goias,13.0,4.0,0.39,333.0,0.8,10.0,1,1,1,4
6533,3,Cruzeiro,20.0,6.0,0.61,519.0,0.87,14.0,1,0,1,5
